#First case with k = 0.1 and B = 11.0
#u              v              
-1.631265       0.263112       
-1.628634       0.333149       
-1.625303       0.403917       
-1.621263       0.475356       
-1.616510       0.547409       
-1.611036       0.620019       
-1.604836       0.693127       
-1.597904       0.766679       
-1.590237       0.840619       
-1.581831       0.914894       
-1.572682       0.989450       
-1.562788       1.064239       
-1.552145       1.139209       
-1.540753       1.214316       
-1.528610       1.289513       
-1.515715       1.364758       
-1.502067       1.440012       
-1.487667       1.515237       
-1.472515       1.590398       
-1.456611       1.665463       
-1.439956       1.740403       
-1.422552       1.815191       
-1.404400       1.889806       
-1.385502       1.964226       
-1.365860       2.038436       
-1.345476       2.112421       
-1.324352       2.186171       
-1.302490       2.259679       
-1.279893       2.332942       
-1.256564       2.405958       
-1.232504       2.478729       
-1.207717       2.551263       
-1.182204       2.623566       
-1.155968       2.695651       
-1.129012       2.767532       
-1.101337       2.839226       
-1.072944       2.910753       
-1.043837       2.982136       
-1.014016       3.053399       
-0.983482       3.124571       
-0.952236       3.195679       
-0.920279       3.266755       
-0.887611       3.337832       
-0.854233       3.408945       
-0.820144       3.480130       
-0.785342       3.551423       
-0.749828       3.622862       
-0.713600       3.694487       
-0.676655       3.766335       
-0.638991       3.838447       
-0.600607       3.910861       
-0.561498       3.983615       
-0.521662       4.056748       
-0.481095       4.130296       
-0.439792       4.204295       
-0.397749       4.278777       
-0.354961       4.353773       
-0.311423       4.429313       
-0.267130       4.505421       
-0.222076       4.582119       
-0.176255       4.659425       
-0.129660       4.737351       
-0.082287       4.815906       
-0.034128       4.895092       
0.014823        4.974904       
0.064572        5.055331       
0.115125        5.136354       
0.166489        5.217946       
0.218668        5.300069       
0.271669        5.382677       
0.325496        5.465712       
0.380153        5.549105       
0.435644        5.632774       
0.491972        5.716622       
0.549138        5.800539       
0.607143        5.884400       
0.665987        5.968060       
0.725668        6.051360       
0.786182        6.134121       
0.847523        6.216142       
0.909684        6.297204       
0.972656        6.377063       
1.036427        6.455455       
1.100981        6.532090       
1.166302        6.606654       
1.232369        6.678806       
1.299157        6.748180       
1.366639        6.814382       
1.434783        6.876992       
1.503552        6.935560       
1.572908        6.989611       
1.642804        7.038642       
1.713191        7.082123       
1.784012        7.119498       
1.855207        7.150188       
1.926709        7.173592       
1.998445        7.189087       
2.070336        7.196034       
2.142296        7.193780       
2.214234        7.181661       
2.286050        7.159008       
2.357640        7.125152       
2.428892        7.079428       
2.499686        7.021184       
2.569898        6.949786       
2.639396        6.864624       
2.708042        6.765126       
2.775693        6.650759       
2.842201        6.521042       
2.907411        6.375554       
2.971167        6.213946       
3.033306        6.035943       
3.093666        5.841360       
3.152079        5.630107       
3.208380        5.402198       
3.262402        5.157755       
3.313980        4.897021       
3.362950        4.620355       
3.409154        4.328246       
3.452436        4.021306       
3.492649        3.700276       
3.529652        3.366020       
3.563312        3.019526       
3.593507        2.661896       
3.620126        2.294342       
3.643070        1.918172       
3.662252        1.534786       
3.677599        1.145655       
3.689056        0.752313       
3.696579        0.356338       
3.700143        -0.040663      
3.699736        -0.437070      
3.695365        -0.831269      
3.687053        -1.221669      
3.674836        -1.606716      
3.658769        -1.984912      
3.638920        -2.354827      
3.615371        -2.715114      
3.588220        -3.064521      
3.557575        -3.401901      
3.523556        -3.726220      
3.486294        -4.036562      
3.445928        -4.332137      
3.402607        -4.612279      
3.356484        -4.876450      
3.307719        -5.124238      
3.256477        -5.355354      
3.202924        -5.569625      
3.147227        -5.766994      
3.089557        -5.947510      
3.030082        -6.111317      
2.968969        -6.258655      
2.906382        -6.389841      
2.842484        -6.505269      
2.777431        -6.605392      
2.711377        -6.690723      
2.644470        -6.761816      
2.576852        -6.819266      
2.508659        -6.863695      
2.440022        -6.895748      
2.371065        -6.916084      
2.301904        -6.925368      
2.232650        -6.924269      
2.163408        -6.913452      
2.094273        -6.893575      
2.025338        -6.865280      
1.956685        -6.829199      
1.888393        -6.785939      
1.820533        -6.736091      
1.753172        -6.680221      
1.686370        -6.618869      
1.620182        -6.552551      
1.554656        -6.481756      
1.489838        -6.406947      
1.425769        -6.328559      
1.362483        -6.247001      
1.300013        -6.162653      
1.238387        -6.075873      
1.177628        -5.986991      
1.117758        -5.896313      
1.058795        -5.804122      
1.000754        -5.710677      
0.943647        -5.616217      
0.887485        -5.520959      
0.832275        -5.425102      
0.778024        -5.328825      
0.724736        -5.232291      
0.672413        -5.135646      
0.621057        -5.039022      
0.570666        -4.942535      
0.521241        -4.846290      
0.472778        -4.750378      
0.425274        -4.654880      
0.378726        -4.559867      
0.333127        -4.465398      
0.288473        -4.371528      
0.244758        -4.278300      
0.201975        -4.185752      
0.160117        -4.093915      
0.119178        -4.002814      
0.079150        -3.912470      
0.040025        -3.822897      
0.001796        -3.734107      
-0.035545       -3.646109      
-0.072006       -3.558906      
-0.107595       -3.472502      
-0.142320       -3.386896      
-0.176189       -3.302085      
-0.209210       -3.218067      
-0.241390       -3.134836      
-0.272739       -3.052387      
-0.303263       -2.970712      
-0.332970       -2.889804      
-0.361868       -2.809657      
-0.389964       -2.730262      
-0.417267       -2.651612      
-0.443783       -2.573699      
-0.469520       -2.496518      
-0.494485       -2.420061      
-0.518686       -2.344323      
-0.542129       -2.269299      
-0.564822       -2.194984      
-0.586772       -2.121375      
-0.607986       -2.048470      
-0.628470       -1.976266      
-0.648233       -1.904764      
-0.667281       -1.833963      
-0.685620       -1.763865      
-0.703259       -1.694472      
-0.720204       -1.625788      
-0.736462       -1.557817      
-0.752040       -1.490564      
-0.766945       -1.424036      
-0.781186       -1.358240      
-0.794768       -1.293184      
-0.807700       -1.228878      
-0.819989       -1.165331      
-0.831642       -1.102554      
-0.842668       -1.040558      
-0.853073       -0.979356      
-0.862867       -0.918960      
-0.872056       -0.859383      
-0.880650       -0.800640      
-0.888657       -0.742744      
-0.896084       -0.685711      
-0.902941       -0.629555      
-0.909237       -0.574292      
-0.914980       -0.519937      
-0.920179       -0.466506      
-0.924844       -0.414015      
-0.928984       -0.362479      
-0.932609       -0.311915      
-0.935728       -0.262338      
-0.938352       -0.213765      
-0.940489       -0.166209      
-0.942151       -0.119688      
-0.943348       -0.074215      
-0.944090       -0.029805      
-0.944388       0.013526       
-0.944253       0.055765       
-0.943695       0.096899       
-0.942726       0.136915       
-0.941357       0.175799       
-0.939599       0.213539       
-0.937464       0.250125       
-0.934963       0.285545       
-0.932107       0.319788       
-0.928909       0.352844       
-0.925381       0.384705       
-0.921534       0.415362       
-0.917380       0.444807       
-0.912932       0.473031       
-0.908202       0.500029       
-0.903202       0.525794       
-0.897944       0.550321       
-0.892440       0.573605       
-0.886704       0.595642       
-0.880748       0.616427       
-0.874584       0.635958       
